B L U E   A L L I A N C E   A P I,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,DynoScout,HUMAN PLAYER,Unnamed: 32,LEAVE,AUTO DELIVERY TOTALS,Unnamed: 35,Unnamed: 36,TELEOP DELIVERY TOTALS,Unnamed: 38,Unnamed: 39,GAME TOTAL,FLOOR DELIVERY TOTALS,Unnamed: 42,Unnamed: 43,CENTER NOTE ACTIVITY,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,DESTINATION MISSES AND SHOOTING PERCENTAGES,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,ORIGIN MISSES AND SHOOTING PERCENTAGES,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,ACQUISTIONS,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,ZONE TIMES,Unnamed: 77,Unnamed: 78,SHOWTIME,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,RATINGS,Unnamed: 86,Unnamed: 87,CONTRIBUTION TOTALS AND PERCENTAGES,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107
Event_Key,Comp_Level,Key,Match_Number,Alliance,Station,View,Team,Coopertition,Score,MelodyRP,EnsembleRP,OppFoulPts,Aamp,Aspkr,ANotePts,AutoPts,Tamp,Tspkra,Tspkrna,TspkraPts,TspkrnaPts,Tspkr,TspkrPts,TNotePts,TrapPts,Trap,TotNotes,NotePts,StagePts,Scouted,HPamp,HPmics,Leave,AampT,AspkrT,AtrapT,TampT,TspkrT,TtrapT,TotNotesT,NeutFlrT,AllyWFlrT,RobotSet,Acenter1,Acenter2,Acenter3,Acenter4,Acenter5,ampM,ampShtP,spkrM,spkrShtP,trapM,trapShtP,NZflM,NZflP,AZflM,AZflP,OZflrT,OZflrM,OZflrP,NZflrT,NZflrM,NZflrP,AZflrT,AZflrM,AZflrP,SubwT,SubwM,SubwP,AcqOZfl,AcqNZfl,AcqAZfl,AcqSource,sourceD,timeOZ,timeNZ,timeAZ,timeclimb,stageStat,stageAtt,stageLoc,Harmony,Spotlit,appStrat,Defense,Avoid,teammatch,teammat,AptsT,AptsP,AnotesP,TampP,TspkrP,TspkrptsC,TtrapP,TotnotesP,noteptsT,noteptsP,stageptsT,stageptsP,TotptsC,TotptsP,AveTeamTNoteDels,AveOppTNoteDels,ATTNDDiff,AOTNPDiff
2024isde1,qm,2024isde1_qm44,44,B,Blue1A,A,frc5135,False,29,0,0,5,0,3,15,17,0,0,6,0,12,6,12,12,0,0,9,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5135.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,16.435897435897434
2024isde1,qm,2024isde1_qm44,44,R,Red1S,S,frc6738,False,51,0,0,0,0,4,20,24,1,0,10,0,20,10,20,21,0,0,15,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,6738.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.666666666666666,0,-11.666666666666666,13.85
2024isde1,qm,2024isde1_qm45,45,B,Blue1A,A,frc7177,True,42,0,1,0,0,1,5,7,5,0,4,0,8,4,8,13,5,1,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,7177.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,-2.625,28.666666666666668
2024isde1,qm,2024isde1_qm45,45,R,Red1S,S,frc3316,True,47,1,0,14,0,2,10,16,1,0,14,0,28,14,28,29,0,0,17,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3316.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866666666666667,0,-9.866666666666667,13.791666666666666
2024isde1,qm,2024isde1_qm45,45,B,Blue2C,C,frc7067,True,42,0,1,0,0,1,5,7,5,0,4,0,8,4,8,13,5,1,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,7067.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-0.5,28.666666666666668
2024isde1,qm,2024isde1_qm45,45,R,Red2C,C,frc4319,True,47,1,0,14,0,2,10,16,1,0,14,0,28,14,28,29,0,0,17,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,4319.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,13.791666666666666
2024isde1,qm,2024isde1_qm45,45,B,Blue3S,S,frc5654,True,42,0,1,0,0,1,5,7,5,0,4,0,8,4,8,13,5,1,10,18,8,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,5654.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.666666666666666,0,-10.666666666666666,28.666666666666668
2024isde1,qm,2024isde1_qm45,45,R,Red3A,A,frc3339,True,47,1,0,14,0,2,10,16,1,0,14,0,28,14,28,29,0,0,17,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3339.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,-17.8,13.791666666666666
2024isde1,qm,2024isde1_qm46,46,B,Blue1A,A,frc1690,False,31,0,0,20,0,2,10,12,0,0,8,0,16,8,16,16,0,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1690.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62857142857143,0,-21.62857142857143,19.40833333333333
2024isde1,qm,2024isde1_qm46,46,R,Red1S,S,frc9738,True,63,0,0,0,0,3,15,19,4,0,7,0,14,7,14,18,0,0,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,9738.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,23.045238095238098
2024isde1,qm,2024isde1_qm46,46,B,Blue3S,S,frc2679,False,31,0,0,20,0,2,10,12,0,0,8,0,16,8,16,16,0,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,2679.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,-0.75,19.40833333333333
2024isde1,qm,2024isde1_qm46,46,R,Red3A,A,frc1574,True,63,0,0,0,0,3,15,19,4,0,7,0,14,7,14,18,0,0,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,1574.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333332,0,-8.333333333333332,23.045238095238098
2024isde1,qm,2024isde1_qm46,46,B,Blue2C,C,frc4338,False,31,0,0,20,0,2,10,12,0,0,8,0,16,8,16,16,0,0,10,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,4338.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,-0.6666666666666666,19.40833333333333
2024isde1,qm,2024isde1_qm46,46,R,Red2C,C,frc4320,True,63,0,0,0,0,3,15,19,4,0,7,0,14,7,14,18,0,0,14,33,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,4320.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,0,-6.075,23.045238095238098
2024isde1,qm,2024isde1_qm47,47,B,Blue2C,C,frc9303,False,30,0,0,5,0,1,5,9,6,2,0,10,0,2,10,16,0,0,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,9303.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,24.13621794871795
2024isde1,qm,2024isde1_qm47,47,R,Red2C,C,frc3083,False,60,1,0,0,0,4,20,22,4,2,9,10,18,11,28,32,0,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3083.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,0,-5.3125,22.977106227106226
2024isde1,qm,2024isde1_qm47,47,B,Blue3S,S,frc5990,False,30,0,0,5,0,1,5,9,6,2,0,10,0,2,10,16,0,0,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5990.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.596153846153847,0,-9.596153846153847,24.13621794871795
2024isde1,qm,2024isde1_qm47,47,R,Red3A,A,frc5654,False,60,1,0,0,0,4,20,22,4,2,9,10,18,11,28,32,0,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5654.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.666666666666666,0,-10.666666666666666,22.977106227106226
2024isde1,qm,2024isde1_qm47,47,B,Blue1A,A,frc5715,False,30,0,0,5,0,1,5,9,6,2,0,10,0,2,10,16,0,0,9,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5715.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.38095238095238,0,-12.38095238095238,24.13621794871795
2024isde1,qm,2024isde1_qm47,47,R,Red1S,S,frc3065,False,60,1,0,0,0,4,20,22,4,2,9,10,18,11,28,32,0,0,19,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,9,3065.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157051282051281,0,-8.157051282051281,22.977106227106226
2024isde1,qm,2024isde1_qm48,48,B,Blue2C,C,frc9738,False,27,0,0,5,0,1,5,7,4,1,0,5,0,1,5,9,0,0,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,9738.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,-5,21.46666666666667
2024isde1,qm,2024isde1_qm48,48,R,Red2C,C,frc8175,False,49,0,0,5,0,3,15,17,0,0,12,0,24,12,24,24,0,0,15,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,8175.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,-3,14.791666666666666
2024isde1,qm,2024isde1_qm48,48,B,Blue3S,S,frc5135,False,27,0,0,5,0,1,5,7,4,1,0,5,0,1,5,9,0,0,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5135.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,21.46666666666667
2024isde1,qm,2024isde1_qm48,48,R,Red3A,A,frc3339,False,49,0,0,5,0,3,15,17,0,0,12,0,24,12,24,24,0,0,15,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,3339.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.8,0,-17.8,14.791666666666666
2024isde1,qm,2024isde1_qm48,48,B,Blue1A,A,frc1577,False,27,0,0,5,0,1,5,7,4,1,0,5,0,1,5,9,0,0,6,14,6,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1577.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.791666666666666,0,-7.791666666666666,21.46666666666667
2024isde1,qm,2024isde1_qm48,48,R,Red1S,S,frc4338,False,49,0,0,5,0,3,15,17,0,0,12,0,24,12,24,24,0,0,15,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,4338.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0,-0.6666666666666666,14.791666666666666
2024isde1,qm,2024isde1_qm49,49,B,Blue2C,C,frc2230,True,75,1,1,0,0,4,20,26,10,4,1,20,2,5,22,32,5,1,19,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,2230.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,12.602564102564102
2024isde1,qm,2024isde1_qm49,49,R,Red2C,C,frc2630,True,50,0,0,5,0,5,25,31,2,0,7,0,14,7,14,16,0,0,14,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,2630.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.833333333333333,0,-7.833333333333333,27.87857142857143
2024isde1,qm,2024isde1_qm49,49,B,Blue3S,S,frc1690,True,75,1,1,0,0,4,20,26,10,4,1,20,2,5,22,32,5,1,19,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1690.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.62857142857143,0,-21.62857142857143,12.602564102564102
2024isde1,qm,2024isde1_qm49,49,R,Red3A,A,frc3211,True,50,0,0,5,0,5,25,31,2,0,7,0,14,7,14,16,0,0,14,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,3211.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.769230769230769,0,-3.769230769230769,27.87857142857143
2024isde1,qm,2024isde1_qm49,49,B,Blue1A,A,frc7067,True,75,1,1,0,0,4,20,26,10,4,1,20,2,5,22,32,5,1,19,52,12,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,7067.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,-0.5,12.602564102564102
2024isde1,qm,2024isde1_qm49,49,R,Red1S,S,frc4319,True,50,0,0,5,0,5,25,31,2,0,7,0,14,7,14,16,0,0,14,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,4319.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,27.87857142857143
2024isde1,qm,2024isde1_qm50,50,B,Blue3S,S,frc9303,False,38,0,0,35,0,1,5,7,0,0,15,0,30,15,30,30,0,0,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,9303.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,33.18125
2024isde1,qm,2024isde1_qm50,50,R,Red3A,A,frc6740,True,91,1,1,0,0,3,15,17,6,2,10,10,20,12,30,36,0,0,21,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,6740.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.98125,0,-14.98125,30.15705128205128
2024isde1,qm,2024isde1_qm50,50,B,Blue1A,A,frc1942,False,38,0,0,35,0,1,5,7,0,0,15,0,30,15,30,30,0,0,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1942.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,-21,33.18125
2024isde1,qm,2024isde1_qm50,50,R,Red1S,S,frc1574,True,91,1,1,0,0,3,15,17,6,2,10,10,20,12,30,36,0,0,21,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1574.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.333333333333332,0,-8.333333333333332,30.15705128205128
2024isde1,qm,2024isde1_qm50,50,B,Blue2C,C,frc3065,False,38,0,0,35,0,1,5,7,0,0,15,0,30,15,30,30,0,0,16,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,3065.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.157051282051281,0,-8.157051282051281,33.18125
2024isde1,qm,2024isde1_qm50,50,R,Red2C,C,frc3316,True,91,1,1,0,0,3,15,17,6,2,10,10,20,12,30,36,0,0,21,51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,3316.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.866666666666667,0,-9.866666666666667,30.15705128205128
2024isde1,qm,2024isde1_qm51,51,B,Blue2C,C,frc6738,False,52,1,0,2,0,4,20,22,2,1,11,5,22,12,27,29,0,0,18,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,6738.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.666666666666666,0,-11.666666666666666,8.083333333333334
2024isde1,qm,2024isde1_qm51,51,R,Red2C,C,frc2679,True,11,0,0,0,0,0,0,2,1,0,2,0,4,2,4,5,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,2679.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0,-0.75,23.054166666666667
2024isde1,qm,2024isde1_qm51,51,B,Blue3S,S,frc4320,False,52,1,0,2,0,4,20,22,2,1,11,5,22,12,27,29,0,0,18,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,4320.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.075,0,-6.075,8.083333333333334
2024isde1,qm,2024isde1_qm51,51,R,Red3A,A,frc1576,True,11,0,0,0,0,0,0,2,1,0,2,0,4,2,4,5,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1576.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75,0,-5.75,23.054166666666667
2024isde1,qm,2024isde1_qm51,51,B,Blue1A,A,frc3083,False,52,1,0,2,0,4,20,22,2,1,11,5,22,12,27,29,0,0,18,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,3083.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3125,0,-5.3125,8.083333333333334
2024isde1,qm,2024isde1_qm51,51,R,Red1S,S,frc1580,True,11,0,0,0,0,0,0,2,1,0,2,0,4,2,4,5,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,1580.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5833333333333333,0,-1.5833333333333333,23.054166666666667
2024isde1,qm,2024isde1_qm52,52,B,Blue2C,C,frc9740,True,38,0,0,20,0,3,15,19,3,0,7,0,14,7,14,17,0,0,13,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,9740.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5375,0,-5.5375,10.516666666666666
2024isde1,qm,2024isde1_qm52,52,R,Red2C,C,frc6230,True,61,1,0,0,0,4,20,22,7,1,3,5,6,4,11,18,0,0,15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,6230.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,15.995833333333334
2024isde1,qm,2024isde1_qm52,52,B,Blue1A,A,frc7177,True,38,0,0,20,0,3,15,19,3,0,7,0,14,7,14,17,0,0,13,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,7177.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.625,0,-2.625,10.516666666666666
2024isde1,qm,2024isde1_qm52,52,R,Red1S,S,frc5951,True,61,1,0,0,0,4,20,22,7,1,3,5,6,4,11,18,0,0,15,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,_,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,_,_,_,0,0,_,0,0,10,5951.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.85,0,-8.85,15.995833333333334
